"Intercept","kamar","rumah","dis_SD","dis_SMP","dis_SMA","y","yhat","residual","CV_Score","Stud_residual","Intercept_SE","kamar_SE","rumah_SE","dis_SD_SE","dis_SMP_SE","dis_SMA_SE","Intercept_TV","kamar_TV","rumah_TV","dis_SD_TV","dis_SMP_TV","dis_SMA_TV","Local_R2","X","Y"
133828397.656101,155048544.319805,8745233.93846561,156190642953.037,-124116025644.241,-52478491490.5968,2.65e+09,2200085047.25427,449914952.745728,0,1.01455964331039,34538233.7187712,2687963.61353979,151420.827573759,5541873780.25744,5342747651.11933,2353729907.22383,3.87478985595509,57.6825309460276,57.7544983645378,28.1837243405753,-23.2307482495899,-22.2958850671588,0.884229020104238,110.419287181866,-6.98038439593677
236573996.478509,166556785.511274,7707393.79140925,163335507083.886,-115068701416.073,-69856926034.3606,1.1e+09,2032897175.17434,-932897175.174344,0,-2.10061108045336,33433902.3070395,2740573.5147451,144523.865941745,6314163988.75707,5969031835.35414,2936267417.82007,7.07587150030939,60.7744271829052,53.3295573100428,25.8681129243269,-19.2776156318231,-23.7910639917884,0.829820471487498,110.468439390711,-6.99799889132589
24638985.180872,158802147.045202,8861679.57582182,155203302863.475,-113992096263.781,-52616646227.7822,5.5e+08,964757209.801867,-414757209.801867,0,-0.935304687710435,36212642.7062633,2740229.06203082,149887.946087083,5482907225.67536,5280128522.59363,2348737951.68906,0.680397323684151,57.9521432151778,59.1220295371404,28.3067534202821,-21.5888866674381,-22.4020930857543,0.884222997305881,110.413674330234,-6.9670930655013
-589103104,162865152,10520192,870842368,45449478144,-46355447808,3.6e+08,321498148.367508,38501851.6324921,0,0.0872947200871554,190556750239.02,5208992695.77785,658218396.286705,33444252394818.6,24765537409226.1,8728912187678.25,-0.00309148378769618,0.0312661509646597,0.0159828288898471,2.60386256424412e-05,0.00183519046621085,-0.00531056411283819,0.99819959563328,111.548177355507,-6.63769674503309
-322165141.870141,130291482.826743,11590768.839555,103565457117.565,-90836095277.5286,-24823711020.5464,6.5e+08,534526653.571449,115473346.428551,0,0.260972643084829,33845959.5667299,2329683.06714495,160919.898764839,6438141084.50203,6839709263.39618,2251662783.94251,-9.51857019255039,55.9266986416382,72.0281887356464,16.0862360358752,-13.2806953891524,-11.0246130981842,0.921108107431238,110.343039786781,-6.98758524467304
-367522161.782928,113438567.034183,12879860.2844574,131137928751.23,-143375246153.888,-2442030560.61938,4e+08,655476563.548244,-255476563.548244,0,-0.575825251258023,38990751.3328154,3188435.35595502,242348.544498429,6373953350.64614,6435926647.45709,2385761418.16072,-9.42588047729191,35.5781298254376,53.1460187273413,20.574033341166,-22.2773275718636,-1.02358540214052,0.924872013967702,110.324339402185,-7.06391684783166
-365573059.598919,113546655.026958,12864494.2378724,131091350467.057,-143441422814.529,-2406921371.07642,4.55e+09,3797286126.69093,752713873.309067,0,1.69558954601439,38989537.8068864,3187594.01106912,242020.739101026,6372633448.53702,6436175918.80311,2386558988.58885,-9.37618346258906,35.6214294018186,53.1545118226516,20.5709855314449,-22.2867467614534,-1.00853210944499,0.924804550792492,110.324645254486,-7.06412942792484
79214467.5334971,132534538.858719,9844338.65041834,161997559119.843,-140693908226.915,-37861718924.0575,2.975e+09,3047089825.03357,-72089825.0335698,0,-0.162901978857695,30376097.9951729,2489568.28154029,139419.580509541,5327785869.28478,5171772864.42852,2129915826.13506,2.60778943846195,53.2359525309828,70.6094410443634,30.4061692970387,-27.2041932070546,-17.7761573764918,0.889273660397263,110.411462802427,-7.00783873671079
152087400.96539,156818199.067436,8783065.23529171,194279869743.271,-127476111559.672,-66734398242.2061,8.75e+08,702474410.648815,172525589.351185,0,0.389558951844853,35310340.6746774,2671649.44512179,145395.321925417,6464235804.35007,6255236649.63451,3052657963.51273,4.30716322922533,58.6971465712963,60.4081693893642,30.0545765382711,-20.3791029340386,-21.861079439576,0.85228943160971,110.466582482843,-7.02130783160957
-363538939.499298,113686098.029389,12844505.6339778,131098273596.127,-143539011202.639,-2355857569.99268,1.03e+09,796036961.935268,233963038.064732,0,0.527092435007033,38900818.3868732,3181104.21185457,241099.208027589,6359163591.66567,6428806441.39436,2387304715.69833,-9.34527741508831,35.7379357789446,53.2747732315569,20.6156472791398,-22.3274743937549,-0.98682734319634,0.924691255630317,110.325257782608,-7.06427117532966
-374006311.197045,113735090.178456,12358901.6499304,137804102607.093,-136008093114.198,2053537664.91284,9.95e+08,1168132232.14933,-173132232.149334,0,-0.390133893485496,32668057.0291043,2382379.02445309,147581.680024825,5167311569.82074,5082870161.51717,3052006547.84485,-11.4486855114719,47.7401324520837,83.7427900797138,26.6684330420341,-26.7581285361027,0.672848381129108,0.893237194970347,110.421994965196,-7.07793145897139
-403286801.772898,127971071.344231,12104071.7868189,106636700588.948,-92327108105.1148,-24144778873.3246,7.44e+08,883644519.414309,-139644519.414309,0,-0.315304079413102,35354279.9010752,2357383.28300983,174257.536386339,6390658897.47374,6818769355.85002,2264555126.3582,-11.4070150177386,54.2852205097687,69.4608224001486,16.6863389675049,-13.5401424050081,-10.6620406773465,0.9238129147424,110.333119187061,-6.9959945849346
-363768397.044325,113605947.585642,12854394.0076147,130877565047.374,-143402167325.586,-2325312224.59595,3.77e+09,4490350669.93786,-720350669.937858,0,-1.62401950991164,38974133.3233402,3191012.58400187,241747.308181387,6368676518.17491,6433074852.74005,2385865532.5016,-9.33358527889259,35.6018488160169,53.1728526961294,20.5501982513755,-22.2913879611562,-0.974619982945072,0.924751158544423,110.324495720316,-7.06549878205181
-168752027.009026,120708744.926556,11450768.1000921,160508364684.394,-142736600353.82,-12137464933.0306,4.3e+08,24633854.8963866,405366145.103613,0,0.914635186227014,32609708.2127832,2468179.44159653,144706.318398418,5838121064.43341,5589477739.05126,2926878123.40513,-5.17490147130094,48.9059842620179,79.1310858214558,27.4931545462858,-25.5366613872672,-4.14689796475362,0.882933103672711,110.448831349027,-7.06964329047625
-170994091.525353,120649768.452526,11452385.795031,160002344929.338,-142530362052.375,-11769919030.4554,4.3e+08,420492932.278889,9507067.72111052,0,0.0214221997169348,32624871.7596179,2470823.63359219,144693.897997976,5849284721.48377,5588079648.73061,2938635665.40326,-5.24121880954042,48.8297775738529,79.1490584847688,27.3541727831554,-25.5061436149631,-4.00523248561346,0.883524338983537,110.449231162541,-7.07056517286597
-363267608.783951,113563279.706079,12305285.76484,96607795680.7221,-98922215999.2474,-2318580879.2135,1.5e+08,111949715.733988,38050284.2660125,0,0.0863179432406405,58650435.3445718,2537941.98565248,209188.705883552,9823220120.65776,8870995589.27932,8426422511.44179,-6.1937751467615,44.7462078913058,58.8238533857078,9.83463614722026,-11.1511966163974,-0.275156019777696,0.975513554923125,110.431634244391,-7.24659409672573
-364916065.969172,113750516.190194,12843239.4975748,131264400199.174,-143568796301.766,-2361378556.16724,1.975e+09,1866188051.34093,108811948.659066,0,0.245070617513117,38676808.0324979,3166087.69323664,239771.656659582,6331110961.25284,6409183549.59558,2385999283.16414,-9.43500988143989,35.9277844493021,53.5644607728138,20.7332332354507,-22.4004813079234,-0.989681167479543,0.924621928467766,110.325888579867,-7.06376892180936
-409495665.880019,115096657.750089,12502773.2480993,135950799821.041,-132564446323.791,-1453020436.56421,1.5e+08,554373622.698524,-404373622.698524,0,-0.910842188535819,33394535.1822776,2327009.96981968,149081.890749763,5025533543.81902,4957904498.10842,2849116752.57383,-12.2623556113258,49.4611794718731,83.8651373766481,27.0520132112637,-26.7379991636321,-0.509989783764242,0.896694565007864,110.413421987837,-7.08011961408686
171905.458695173,140621933.193913,10574277.1317209,206205886953.023,-142981496926.792,-54599270873.6152,3703044000,2926788868.19283,776255131.807174,0,1.74737341362769,36225714.7479267,2558497.44008625,149370.742998337,6358464641.04906,5944449886.88364,2807342897.98832,0.00474539867305204,54.9627023231153,70.792157282358,32.4301381849003,-24.0529400781525,-19.4487359961406,0.853696703479774,110.45812397309,-7.03610800466414
-6723628.19929969,140374120.180132,10612317.8241581,206417065895.453,-143540512297.202,-53660037138.0208,4643271000,3231063107.4811,1412207892.5189,0,3.18075998567933,36147933.1262694,2555784.64067734,149356.784609454,6355428858.01687,5939144337.48357,2814961216.08509,-0.186003116023624,54.9240800441347,71.0534700643683,32.4788571325245,-24.1685509125074,-19.0624427901172,0.853993818943111,110.458902800122,-7.03779612032191
-1762034.36227095,139865080.305177,10605961.0144513,205139653870.745,-143277210225.584,-53671650970.863,1056781000,1184531721.58174,-127750721.581739,0,-0.287829875734296,36127995.6553803,2552313.63218614,149329.227284672,6337709817.87191,5926437606.94102,2789311564.48823,-0.0487719933062089,54.7993312974543,71.0240132310654,32.3681045307984,-24.1759417255618,-19.2418988449254,0.854152796873073,110.457198935492,-7.03610833207571
-4366301.09127212,139582582.98272,10631618.459294,205091852755.389,-143503061546.888,-53316515802.0996,1635945000,1836925599.51007,-200980599.510074,0,-0.452450892876672,36096958.8581366,2550294.75856227,149377.807185414,6333118588.2161,5921403934.2104,2786348227.49197,-0.120960358694813,54.7319412840772,71.1726772511637,32.38402216832,-24.2346347490013,-19.1349075740223,0.854239133507721,110.457090728441,-7.03642650066043
-386586000.122541,120879514.513518,12522669.6116551,136166244740.307,-144591082299.367,-6021993235.37036,559900000,855710788.931984,-295810788.931984,0,-0.667470739478299,33411440.5818186,2611312.93336696,197061.348230639,5725097126.51363,5952324738.77606,2321279116.0965,-11.5704678813792,46.290704177557,63.5470614815779,23.7840933928797,-24.2915312327362,-2.59425641389349,0.922116399717328,110.338915652301,-7.03976037940681
255380325.031016,168265603.841252,7497040.90422034,182542226741.988,-118208286886.811,-70207645847.0637,5.25e+08,574535117.837945,-49535117.837945,0,-0.111645817950127,35278055.0524324,2990733.53504128,149813.690203311,6787009212.44193,6137921243.27285,3731972223.4441,7.23907042640117,56.2623188825578,50.0424286595315,26.8958271645413,-19.2586842029567,-18.8124781331496,0.856503771614901,110.494306317532,-7.00716881258209
246721806.170708,169167134.729915,7567817.35546152,192493254165.244,-122703651629.06,-72326505362.1963,3.5e+09,3987540743.49376,-487540743.493756,0,-1.10074134514526,35239014.5509622,2852319.6496792,150038.214811312,6606970070.13226,6176900023.01584,3419407088.34426,7.00138211339317,59.3086173735617,50.4392655229789,29.1348760660256,-19.8649243426074,-21.1517679801085,0.856325819912604,110.483826175042,-7.01499851579359
-454715220.063499,109923827.295577,13477257.4527112,133068049074.913,-139232530292.485,-4711853640.08032,3.2e+09,2996697931.96435,203302068.035646,0,0.459254367928783,38235115.913985,3143547.55009823,250917.294412816,6292802129.49056,6311649607.84183,2339559747.26549,-11.8926073373608,34.968081615989,53.7119511201887,21.1460723437185,-22.059610235571,-2.01399158349668,0.927723853247807,110.316060440175,-7.05213566590596
-382758865.56825,113856009.825257,12393625.2813668,137165329917.673,-135347571575.199,1760242264.49304,6.47e+08,921086303.348264,-274086303.348264,0,-0.617511067306636,32795665.0372787,2374752.67502546,147880.181907905,5143525321.96082,5059741765.21566,3033386899.58685,-11.671020091624,47.9443653322914,83.8085612383488,26.6675716229162,-26.7498971006142,0.580289400185908,0.893921576595154,110.420485966818,-7.07838385065943
30198561.4806055,141829886.978239,10277163.7577814,201262621231.014,-140600343235.716,-54981406556.4536,810500000,1115592703.5994,-305092703.599401,0,-0.68774967376102,36182813.5909652,2562492.70882453,148186.670104358,6329327941.88936,5940301748.13633,2779920582.22486,0.834610647529799,55.3484060617286,69.3528220220072,31.798418896736,-23.6688890896539,-19.7780493831411,0.854871412636501,110.456474231592,-7.03228678881236
47288902.8199267,128585403.041362,10413436.0642881,166885943506.628,-150198600408.858,-30489334560.1718,1.833e+09,1818889741.05493,14110258.9450655,0,0.0318250254757307,31607507.7589944,2404477.13931859,142052.956743961,5328651209.77952,5389292629.87435,2256835467.42185,1.4961288052352,53.4774903610863,73.3067181632654,31.3186089568684,-27.8698171957235,-13.5097728657207,0.874904775690893,110.424017098539,-7.02886841385579
153446340.12869,146040573.772954,9032658.12378888,163681794964.388,-131567639302.878,-50304355794.8821,3.6e+09,3704676269.90295,-104676269.90295,0,-0.236093608998103,31539642.2459258,2614136.03511996,141052.610461318,5585358737.70696,5370217597.95029,2418576791.51718,4.86518962175329,55.8657131116945,64.0375112112228,29.3055115438453,-24.4994987452827,-20.799155921498,0.882718236975205,110.42944713407,-6.99760697550067
140520124.642934,155071887.988626,8720086.67537441,156834731421.941,-124526758327.614,-52892329163.1682,2.65e+09,2472860881.55634,177139118.443661,0,0.399484802207242,34421076.529962,2689714.28709892,151095.134396404,5552641921.30256,5355000864.89935,2366600160.72502,4.08238610784349,57.6536655705109,57.7125577882402,28.2450648978909,-23.2542928506052,-22.3494995229631,0.883699158508512,110.420722500606,-6.98092011739853
235373294.279268,166284488.779244,7726484.03780743,162959223755.462,-115070005394.933,-69658552053.927,1.1e+09,2187022034.21669,-1087022034.21669,0,-2.44991741163608,33377994.033519,2736967.73674206,144353.089421512,6300112311.19125,5959023457.19164,2919875990.9915,7.05175074460438,60.7550050908457,53.5248955791036,25.8660823341179,-19.3102118529271,-23.8566816771807,0.830001813686569,110.467666045906,-6.99783187722437
25975543.7497201,159062448.113685,8843937.46613191,155322003422.554,-113820009820.062,-52873272214.0656,5.5e+08,912123939.475831,-362123939.475831,0,-0.816801264448486,36237535.0522299,2744314.28227318,149822.519324183,5489652635.10196,5283647397.25981,2355615095.61889,0.716813207970163,57.9607259784874,59.0294269915163,28.2935941027295,-21.5419389793291,-22.445633122492,0.883918915276694,110.414190446192,-6.9665720588403
-610074624,177479680,10603264,2024275968,138982457344,-141129940992,3.6e+08,224619247.479156,135380752.520844,0,0.310446189722723,192284750346.758,5301028448.41632,665872901.41251,33304074237966.6,33790506619873.1,2708292673098.38,-0.00317276655012849,0.0334802353405634,0.0159238557050563,6.0781631506584e-05,0.00411306225465884,-0.0521102990064004,0.99820583217315,111.547081890438,-6.63755013750745
-317205207.327846,130355408.191074,11564537.985848,103820108185.385,-91222321300.4003,-24812001695.013,6.5e+08,529774597.285683,120225402.714317,0,0.271582930035298,33723203.6611212,2328779.01884374,160194.23828404,6423577788.22038,6816179433.85129,2249161275.1172,-9.40614096203277,55.9758599404579,72.1907236472696,16.1623493336955,-13.3832042107579,-11.031668546632,0.920806127885751,110.343997516127,-6.98781670747066
-363648785.370409,113646547.870314,12850721.4273502,131000066120.934,-143480612987.233,-2360636816.62695,4e+08,639462487.945372,-239462487.945372,0,-0.539705755014322,38991937.4849639,3188653.52699202,241762.699486523,6372229028.31435,6436997052.44966,2387049193.88976,-9.32625585765363,35.6409208176095,53.1542767128416,20.5579657508932,-22.2899920286013,-0.988935134922894,0.924746533811665,110.324804333225,-7.06467601040247
-366239698.447685,113519770.300568,12868643.3490441,131127099964.641,-143431223686.438,-2420542295.0188,4.55e+09,3827449832.43447,722550167.56553,0,1.62776229822951,38971793.1571108,3186342.6411479,242005.499748618,6371213510.16611,6434714936.10826,2386279528.67756,-9.39755830508562,35.6269814911278,53.1750037185574,20.5811812389288,-22.2902218840459,-1.01435823671514,0.924818075995703,110.324636048113,-7.06395533220106
81641006.3994882,132579857.594075,9831845.89970315,162278881811.106,-140705598641.018,-38112171324.5168,2.975e+09,3108062039.36699,-133062039.366995,0,-0.300501488132204,30407013.4733712,2493733.9670172,139451.722191515,5333483263.25715,5177770859.46045,2135430266.19398,2.68493998830188,53.1651969887775,70.5035817786506,30.4264349958797,-27.174937335037,-17.8475372986283,0.889059272560153,110.411975147987,-7.00782914598817
143743625.828181,155874651.819337,8883758.40805187,195260547186.89,-128476503567.549,-66075527453.7007,8.75e+08,876626913.583634,-1626913.58363414,0,-0.00367564143385125,35386123.516874,2663333.31319506,145409.327662418,6455996438.55377,6246316348.23387,3039596745.20075,4.06214672708177,58.5261525649384,61.0948317474956,30.2448350220328,-20.5683632408203,-21.7382544437936,0.852587571222116,110.465912521693,-7.02220909217879
-363931660.094978,113651924.141212,12848780.3291465,131098230696.858,-143520641976.384,-2368014300.15894,1.03e+09,803308799.697185,226691200.302815,0,0.510744366332519,38927206.6004214,3182812.14623256,241338.386475296,6363036306.00505,6431051898.67131,2387164032.35421,-9.34903097030957,35.7080213721503,53.2396877131757,20.603093302035,-22.316822230285,-0.991978040915608,0.924717065177649,110.32511546231,-7.06422309740967
-377662210.989925,113715570.725725,12372866.5576619,137473071997.773,-135705082641.124,2083792854.49438,9.95e+08,1161785539.23956,-166785539.239562,0,-0.375852341491611,32720775.0807453,2381726.92285999,147707.707710702,5161961413.65543,5076536515.95803,3054403254.78134,-11.5419702026607,47.7450078908187,83.765882968648,26.6319449103402,-26.7318243874613,0.682225849266116,0.893498717122772,110.421662176844,-7.07836034003032
-398124712.816003,128134290.224272,12071996.8763684,106503163728.678,-92324686517.7921,-24187702332.7675,7.44e+08,882107751.984942,-138107751.984942,0,-0.311671334590953,35229770.3301946,2353988.38933305,173206.23808703,6389724428.47259,6817059675.1866,2263859148.92848,-11.300803527373,54.4328471647969,69.6972407558596,16.6678805824709,-13.5431829728357,-10.6842788095787,0.923632004452454,110.333895386051,-6.99570594823388
-362072487.626921,113766450.172898,12834814.3177105,130985595858.935,-143549918541.319,-2315743653.04102,3.77e+09,4493810484.82531,-723810484.825308,0,-1.63170341490142,38885294.6925188,3182174.34638204,240851.430310289,6357903023.51828,6427704210.998,2387234022.03662,-9.31129596650789,35.7511681603003,53.2893423185214,20.6020122317705,-22.3330000617796,-0.970053053728424,0.924648225385537,110.325327669536,-7.06491678525097
-167016020.704009,120877984.19571,11437900.137751,160689420603.775,-142732067741.824,-12315589808.9038,4.3e+08,117514572.722216,312485427.277784,0,0.704486449252649,32641416.7288254,2470277.95558548,144709.898485251,5850731143.93827,5593901994.25654,2930068609.75222,-5.11669031070327,48.932948586776,79.0402056630344,27.4648444186774,-25.5156539904296,-4.20317454953564,0.882976764196587,110.449308872182,-7.06982084311808
-163149394.193147,121203529.688967,11416944.2749967,161259235237.389,-142917134113.357,-12786912093.3007,4.3e+08,340784575.468871,89215424.5311291,0,0.201009703581055,32678463.9736229,2471217.30793148,144713.052551943,5860822910.8072,5596881725.52785,2928876416.53717,-4.99256618440929,49.0460831995464,78.8936731943976,27.5147769675879,-25.535135656253,-4.3658080010145,0.882667170263656,110.449852629368,-7.06967144972689
-362153470.204152,113593954.173115,12298054.025382,96735729278.3577,-99018780618.9511,-2318576049.70276,1.5e+08,170610125.64021,-20610125.6402096,0,-0.0465629564329675,58415533.515686,2537286.30421908,208218.412499107,9829593575.87862,8810019113.02999,8385927600.08202,-6.19960904931059,44.7698606121932,59.0632397864177,9.84127456863963,-11.2393377753861,-0.276484148239019,0.975388847113627,110.432280791255,-7.24590607244607
-363669788.484205,113617594.638378,12853323.4496156,130896735131.516,-143419105008.306,-2330988408.42334,1.975e+09,2037063307.11173,-62063307.1117334,0,-0.139783141830443,38983436.0870353,3190958.99945433,241775.398296278,6370286658.47407,6434678824.78411,2386129990.94498,-9.32882847146331,35.6060966805927,53.162247028396,20.5480133232923,-22.288463637984,-0.976890788544257,0.924750683789529,110.324548673736,-7.06536530350343
-408810619.914276,115158167.127539,12501824.943199,135927624363.159,-132614654079.75,-1606485473.34229,1.5e+08,553961438.686418,-403961438.686418,0,-0.909715425720135,33372602.2473396,2322539.40320735,149042.803009798,5016970539.64787,4948823653.66898,2831548927.87031,-12.2498874041765,49.5828690650024,83.8807690860267,27.093566384127,-26.7972074497808,-0.567352185770129,0.896829333209548,110.412880562374,-7.08004439255111
-6454338.33406806,139562626.016696,10647403.9840842,205457214877.635,-143623761674.465,-53307020195.2708,3703044000,3020046701.13327,682997298.866734,0,1.53769301942517,36106549.4612929,2550442.79631173,149457.874938417,6336613043.01172,5922833964.80632,2789479999.90656,-0.178758104287624,54.7209395241178,71.2401670937139,32.4238222348486,-24.2491622300883,-19.1100205762566,0.854163948786857,110.457283127413,-7.03671204133199
223591.014203429,140058932.195439,10585970.1469771,205108532706.711,-143110332738.433,-53889033204.615,4643271000,3382517057.95079,1260753942.04921,0,2.83924995401857,36143858.3552207,2553605.8130014,149276.124094564,6340169457.20139,5929491081.90897,2791005415.24951,0.00618614128037975,54.847514632973,70.9153604515557,32.3506389050441,-24.1353483396015,-19.3081077199549,0.8541158014052,110.457261491121,-7.03588404644613
-7140587.33824527,140163925.686324,10632313.9006135,206545076788.124,-143504184428.226,-53878904125.314,1056781000,1066284402.4276,-9503402.42760122,0,-0.0214005509794826,36179706.599969,2555401.81415945,149516.963861551,6355171222.52253,5937622974.59229,2807803206.44612,-0.197364434631745,54.850053290906,71.1110875048179,32.5003166014056,-24.1686252297082,-19.1889887445172,0.853809100062165,110.458348156011,-7.03720065117122
-1854747.09492695,140700103.71622,10584780.8554319,206646117795.264,-143078223320.567,-54612557029.8191,1635945000,1687957860.57904,-52012860.5790353,0,-0.117047334647446,36235212.8159898,2559340.86378404,149426.392435876,6363222273.81404,5947425705.12748,2813361692.78487,-0.0511863171425474,54.9751327410886,70.8360864696253,32.4750745617759,-24.0571686666408,-19.4118506589032,0.853586012548434,110.458521789611,-7.03653759645165
-388271998.621596,120872409.280869,12529366.3160832,136016174175.128,-144214292481.304,-6149673115.67163,559900000,853988413.925748,-294088413.925748,0,-0.663488347295319,33450340.7533098,2610573.13800245,197227.022579328,5730534473.23027,5952267410.65992,2319438737.10337,-11.6074153469776,46.3011005213045,63.5276350685856,23.7353382674018,-24.2284632950176,-2.65136259789799,0.922162538677868,110.338694400212,-7.03942288799603
255060996.964728,168247612.416258,7501200.05184823,182980550153.82,-118421051297.167,-70155762747.1267,5.25e+08,505402845.017238,19597154.982762,0,0.0441813256912721,35316167.1244883,2993142.57086017,149865.967667626,6794525457.16963,6140010367.0644,3741747746.93299,7.22221627464969,56.2110251794343,50.0527249020569,26.9305857056931,-19.2867836074657,-18.7494634839111,0.8568307813965,110.494390429154,-7.0077462863301
248383911.674232,169300602.39637,7545774.06892796,192040663341.355,-122461313434.254,-72212735065.696,3.5e+09,3831447020.4621,-331447020.462098,0,-0.748803294148345,35247609.574786,2865303.82091708,150186.623099013,6625028297.3354,6173780440.39358,3449688661.18815,7.04682997430586,59.0864400348939,50.2426508648064,28.9871461256391,-19.8357091925425,-20.9331166253201,0.856664613701061,110.484981045201,-7.01461657717219
-442483697.472715,110219228.480217,13410436.4521759,133125598640.959,-140425827774.573,-4198336034.84204,3.2e+09,3035635677.61475,164364322.38525,0,0.371423883860637,38203289.6014876,3151291.41458048,249835.389520346,6292840701.5593,6326728484.7733,2347959816.18929,-11.5823454495261,34.9758920962537,53.677089054206,21.1550879729041,-22.1956463142902,-1.78807831628732,0.927418317143414,110.317774200555,-7.05380787678046
-376465344.569052,114057427.79721,12371146.3898505,137821366288.787,-135948327961.029,1354270577.13574,6.47e+08,914343166.969892,-267343166.969892,0,-0.602045177194006,32689955.8827992,2368864.90811712,147626.453719671,5139205513.6718,5059775320.1598,3003701043.85809,-11.516238991535,48.1485573138353,83.8003357673427,26.8176405715128,-26.8684515336811,0.450867299162454,0.893573203680799,110.420218909531,-7.07706708151074
38583476.9383802,142413476.817384,10190578.015915,200349208328.52,-139928998366.897,-55380188004.8,810500000,782588737.41542,27911262.5845799,0,0.0629196380985947,36176108.0087137,2565938.53545287,147896.620789525,6328196689.25439,5945985930.30733,2779953122.45851,1.0665458243625,55.5015152739225,68.9033864432739,31.6597631468572,-23.5333551083032,-19.9212668578466,0.854999966295635,110.456408749205,-7.0313387212064
50028269.2492216,128832584.564164,10403658.2465839,167689743202.935,-150122299118.197,-30975711621.9211,1.833e+09,1422474029.87692,410525970.123083,0,0.924412251337139,31698627.7292191,2410742.22895927,142135.886728899,5352681992.85912,5401788518.16937,2278402386.25711,1.57824716188286,53.4410452584065,73.1951549043149,31.3281721997769,-27.7912211137566,-13.5953648085872,0.873768265895426,110.425492773263,-7.02905348743172
152306641.727851,145673606.077275,9055580.77075178,163821979304.615,-131906779257.059,-50043034479.6693,3.6e+09,3556078498.06124,43921501.9387598,0,0.0989949223361365,31503362.1110573,2610686.15287284,140978.613095948,5578216658.12791,5365819618.23125,2414273751.89907,4.83461546710259,55.7989729699886,64.2337200791489,29.3681635807231,-24.5827829934656,-20.7279868077535,0.882863243137979,110.429235946323,-6.99810236151676
133899717.45275,155531433.2331,8723763.82681231,156187328064.033,-123656574292.888,-52864259525.2158,2.65e+09,2117583086.97574,532416913.024261,0,1.20176927598341,34612409.6431723,2695334.02420647,151450.787918828,5552250450.655,5346998346.06336,2362688543.45622,3.86854653672352,57.703954996409,57.6013102783454,28.1304543900046,-23.1263535706773,-22.3746205024062,0.883850629119794,110.419743700162,-6.97977688744086
234491778.124636,166295007.10914,7733213.45433021,163723747360.3,-115245800153.431,-69801103881.5671,1.1e+09,2106648928.82346,-1006648928.82346,0,-2.26676530226051,33443625.2163484,2737171.61119648,144440.391247997,6308193541.41895,5970624030.53433,2930720946.4545,7.01155381953054,60.7543226113063,53.5391339466302,25.9541414329326,-19.3021365210827,-23.817042003269,0.829971730349879,110.467864543763,-6.99872961312555
22936704.6535392,158724363.309957,8868369.36713801,154967853201.678,-113891947937.331,-52417456275.4249,5.5e+08,879674845.552199,-329674845.552199,0,-0.743477600668044,36214980.3136032,2737968.92536115,149853.744625711,5478183311.3092,5275882699.42895,2343781958.94663,0.633348532980526,57.9715722263066,59.180165229027,28.2881832160967,-21.587278267134,-22.3644763862689,0.884339554331306,110.413364352705,-6.96678449254448
-598925312,169656320,10560480,1376780288,90328530944,-91670708224,3.6e+08,398298724.054947,-38298724.0549469,0,-0.0878222885941653,194577383067.326,5487860243.77163,674719065.529347,33193919783266.7,46670367385586.7,13536547263484.8,-0.00307808288177443,0.0309148397487981,0.0156516697682388,4.14768818202074e-05,0.00193545789339332,-0.00677208939913976,0.998189709182194,111.548909765188,-6.63766399112409
-313828697.845188,130489809.143327,11541364.8248712,103723760915.599,-91119886935.0345,-24897211595.8494,6.5e+08,425064109.192847,224935890.807153,0,0.509144615176951,33672608.0592572,2328160.83226892,159785.657319986,6423909249.30727,6813346238.51976,2248795029.86368,-9.3199997247885,56.048451350398,72.2302928713967,16.1465171580349,-13.3737349820682,-11.0713565554966,0.920617973581038,110.344228189991,-6.98714588339414
-361561345.018564,113855203.379915,12826051.6309762,131023142988.768,-143605584853.666,-2290034687.25977,4e+08,629759688.709759,-229759688.709759,0,-0.517768791156386,38752637.9778428,3174428.28570691,239937.998287519,6339458350.17335,6413873965.69078,2386827847.64589,-9.32998019967803,35.8663649428013,53.4556915641461,20.6678766152293,-22.3898357875199,-0.959446945249283,0.924577637852512,110.325769263042,-7.06501580109083
-365281955.140396,113525741.103317,12866245.5511792,130980133248.233,-143386402361.53,-2382733816.44897,4.55e+09,3734749783.29633,815250216.703672,0,1.83652795980277,39038176.2684262,3193012.95178375,242338.115746181,6377593574.21489,6439804025.17315,2386334524.41177,-9.35704456654737,35.5544254964254,53.0921250731146,20.5375478578309,-22.2656468738853,-0.998491113493956,0.924822611453816,110.324303263875,-7.06476870761215
81259318.4265683,132354678.197414,9844837.17211327,162450581428.443,-140941771931.043,-37979636216.687,2.975e+09,3271731476.98909,-296731476.989086,0,-0.669647325491544,30390027.0509503,2494083.12218403,139390.482925462,5328112714.78916,5176344990.066,2135721075.31445,2.67388108244633,53.0674687704527,70.6277571143627,30.4893289846387,-27.2280484012419,-17.7830507249619,0.888805617871797,110.412201821348,-7.00832895120997
153553160.649951,156492137.414397,8781178.85213253,192972470454.568,-127262604715.477,-66429026325.1973,8.75e+08,643786763.968327,231213236.031673,0,0.522260019942933,35190889.0981987,2668822.05142222,145191.19966386,6444186796.38944,6239243798.2446,3028590128.83424,4.36343509882537,58.6371569176003,60.4801039764277,29.9452012413244,-20.3971200406181,-21.9339770320017,0.852003447077183,110.465612579596,-7.02036817653518
